Sr no,Username,Userid,email,registered mobile no,Address,SmartIOT Device ID,Power (in watt),Maximum Current till date (in ampere),Voltage,Time,Date
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,09:06,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,09:07,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,09:08,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,09:00,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,09:01,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,09:02,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,09:03,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,09:04,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,09:05,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,09:06,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,09:07,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,09:08,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,09:00,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,09:01,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,09:02,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,09:03,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,09:04,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,09:05,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,09:06,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,09:07,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,09:08,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,09:00,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,09:01,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,09:02,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,09:03,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,09:04,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,09:05,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,09:06,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,09:07,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,09:08,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,10:00,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,10:01,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,10:02,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,10:03,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,10:04,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,10:05,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,10:06,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,10:07,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,10:08,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,10:00,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,10:01,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,10:02,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,10:03,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,10:04,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,10:05,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,10:06,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,10:07,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,10:08,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,10:00,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,10:01,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,10:02,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,10:03,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,10:04,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,10:05,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,10:06,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,10:07,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,10:08,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,10:00,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,10:01,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,10:02,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,10:03,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,10:04,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,10:05,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,10:06,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,10:07,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,10:08,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,11:00,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,11:01,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,11:02,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,11:03,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,11:04,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,11:05,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,11:06,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,11:07,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,11:08,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,11:00,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,11:01,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,11:02,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,11:03,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,11:04,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,11:05,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,11:06,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,11:07,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,11:08,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,11:00,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,11:01,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,11:02,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,11:03,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,11:04,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,11:05,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,11:06,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,11:07,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,11:08,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,11:00,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,11:01,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,11:02,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,11:03,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,11:04,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,11:05,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,11:06,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,11:07,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,11:08,20-02-18
